INSTRESP.keys,INSTRESP.rt,Instrloop.thisRepN,Instrloop.thisTrialN,Instrloop.thisN,Instrloop.thisIndex,Instrloop.ran,FastInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,Advance_Resp.keys,Advance_Resp.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp.keys,key_resp.corr,key_resp.rt,encouragekey.keys,FastLoop.thisRepN,FastLoop.thisTrialN,FastLoop.thisN,FastLoop.thisIndex,FastLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys,endstudykey.rt
space,7.8955,0,0,0,0,1,"You will be shown a total of 80 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false as quickly as possible without sacrificing accuracy. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 80 statements.  Press SPACE to Continue",2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,7.9601,0,1,1,1,1,"Each statement will appear on your screen for up to 4 seconds and you will have those 4 seconds to decide if it is true or false before the next statement appears. There will be a beep to inform you that you have 2.5 seconds remaining. Please make sure the sound on your computer is turned on. If you do not respond, that answer will be considered incorrect and the task will move on to the next statement. Press SPACE to continue",2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,5.206,0,2,2,2,1,"If the statement is true, you will press the “F” key on your keyboard with your left pointer finger; if the statement is false, you will press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.7595,0,3,3,3,1,"Prior to completing the study, you will complete 10 practice trials to familiarize yourself with the task. Your performance on these trials will determine your participation in the following study. Press SPACE to continue.",2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.646,0,4,4,4,1,"If the statement is true, press the “F” key on your keyboard with your left pointer finger; if the statement is false, press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,f,1,1.937,space,2.029,0,0,0,4,1,Humans cannot breathe water,f,,,,,,,,,,,,,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,j,1,1.9711,space,1.1499,0,1,1,9,1,Humans cannot eat food,j,,,,,,,,,,,,,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,f,1,1.6921,space,1.0459,0,2,2,1,1,Dinosaurs are extinct,f,,,,,,,,,,,,,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,j,1,1.1605,space,0.8631,0,3,3,8,1,Mississippi is a country,j,,,,,,,,,,,,,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,j,1,1.6925,space,2.6062,0,4,4,7,1,The Earth is a star,j,,,,,,,,,,,,,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,j,1,1.257,space,0.6656,0,5,5,5,1,A truck is an animal,j,,,,,,,,,,,,,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,f,1,1.4499,space,0.2704,0,6,6,3,1,A clock is used to tell time,f,,,,,,,,,,,,,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,f,1,1.2884,space,0.2472,0,7,7,0,1,A circle is a shape,f,,,,,,,,,,,,,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,f,1,1.2484,space,0.5968,0,8,8,2,1,Magenta is a color,f,,,,,,,,,,,,,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,j,1,1.2957,space,0.334,0,9,9,6,1,Jupiter is the planet we live on,j,,,,,,,,,,,,,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,1.2051,,,,,,,,,j,1,2.999,,0,0,0,45,1,The number five can go on forever,j,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.5977,,,,,,,,,f,1,1.2162,,0,1,1,89,1,A square is a shape,f,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,2.156,,,,,,,,,f,0,2.3771,,0,2,2,38,1,Numbers cannot always be further divided,j,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.3706,,,,,,,,,f,1,1.3336,,0,3,3,106,1,Humans cannot breathe water,f,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.4361,,,,,,,,,j,1,1.973,,0,4,4,28,1,Space cannot go on forever,j,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.5439,,,,,,,,,f,1,1.5386,,0,5,5,4,1,A minute cannot go on forever,f,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.3409,,,,,,,,,f,1,1.138,,0,6,6,69,1,Bacteria are alive,f,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.3259,,,,,,,,,j,1,1.1977,,0,7,7,9,1,An inch is infinite,j,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.417,,,,,,,,,f,1,2.2169,,0,8,8,77,1,Saliva has a molecular structure,f,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.4251,,,,,,,,,f,1,1.8602,,0,9,9,53,1,Bricks can be put in a container,f,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.3374,,,,,,,,,j,1,1.0532,,0,10,10,5,1,A minute can go on forever,j,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.3818,,,,,,,,,f,1,1.5351,,0,11,11,55,1,Concrete is composed of matter,f,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.4153,,,,,,,,,f,1,1.2012,,0,12,12,17,1,Time is infinite,f,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.3156,,,,,,,,,j,1,1.2287,,0,13,13,87,1,Dreams have a molecular structure,j,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.3955,,,,,,,,,f,1,0.9098,,0,14,14,52,1,Frogs reproduce,f,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.3037,,,,,,,,,f,1,1.0229,,0,15,15,104,1,The United States has a president,f,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.32,,,,,,,,,j,0,1.0307,,0,16,16,37,1,Numbers can go on forever,f,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.2735,,,,,,,,,j,1,1.9649,,0,17,17,84,1,Silence is composed of matter,j,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.5511,,,,,,,,,f,1,1.2152,,0,18,18,42,1,The number five has an end,f,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.3172,,,,,,,,,j,1,2.0302,,0,19,19,117,1,Dolphins cannot swim in the ocean,j,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.8782,,,,,,,,,j,1,1.6756,,0,20,20,36,1,Numbers cannot go on forever,j,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.9774,,,,,,,,,j,1,0.8599,,0,21,21,78,1,Hammers are alive,j,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.3284,,,,,,,,,j,1,1.3487,,0,22,22,3,1,A minute is endless,j,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.3439,,,,,,,,,f,1,1.2132,,0,23,23,105,1,There are fifty states in the United States,f,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.2825,,,,,,,,,j,1,1.2283,,0,24,24,24,1,Space is finite,j,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.6159,,,,,,,,,j,0,1.2772,,0,25,25,75,1,Frost is composed of matter,f,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.2689,,,,,,,,,j,1,1.2966,,0,26,26,80,1,Mittens need nutrients,j,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.2171,,,,,,,,,j,1,1.2693,,0,27,27,32,1,Numbers are finite,j,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.5848,,,,,,,,,f,1,1.52,,0,28,28,44,1,The number five cannot go on forever,f,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.2942,,,,,,,,,j,1,1.2367,,0,29,29,86,1,Words have a molecular structure,j,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.6487,,,,,,,,,j,1,1.7672,,0,30,30,126,1,Humans can breathe water,j,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.3712,,,,,,,,,j,1,0.9913,,0,31,31,115,1,Yellow is an animal,j,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.3992,,,,,,,,,f,1,0.8978,,0,32,32,68,1,Algae is alive,f,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.333,,,,,,,,,j,1,1.357,,0,33,33,20,1,Time cannot go on forever,j,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.389,,,,,,,,,f,1,0.9031,,0,34,34,19,1,Time is endless,f,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.2896,,,,,,,,,f,1,1.4754,,0,35,35,12,1,An inch cannot go on forever,f,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.2837,,,,,,,,,f,1,1.065,,0,36,36,93,1,Magenta is a color,f,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.3461,,,,,,,,,f,1,1.3721,,0,37,37,88,1,This sentence is written in English,f,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.2283,,,,,,,,,j,1,1.0536,,0,38,38,26,1,Space has an end,j,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.27,,,,,,,,,j,1,0.9557,,0,39,39,81,1,Tables reproduce,j,,,
,,,,,,,,2551,2022-04-06_18h01.09.266,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.90534955,,,,space,0.8782,,,,,,,,,f,1,0.91,space,0,40,40,27,1,Space is endless,f,3.1808,,
