INSTRESP.keys,INSTRESP.rt,Instrloop.thisRepN,Instrloop.thisTrialN,Instrloop.thisN,Instrloop.thisIndex,Instrloop.ran,FastInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,Advance_Resp.keys,Advance_Resp.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.corr,key_resp.rt,encouragekey.keys,FastLoop.thisRepN,FastLoop.thisTrialN,FastLoop.thisN,FastLoop.thisIndex,FastLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys
space,10.4644,0,0,0,0,1,"You will be shown a total of 80 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false as quickly as possible without sacrificing accuracy. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 80 statements.  Press SPACE to Continue",6581,2022-04-06_19h23.43.930,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.86231667,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,7.86,0,1,1,1,1,"Each statement will appear on your screen for up to 4 seconds and you will have those 4 seconds to decide if it is true or false before the next statement appears. There will be a beep to inform you that you have 2.5 seconds remaining. Please make sure the sound on your computer is turned on. If you do not respond, that answer will be considered incorrect and the task will move on to the next statement. Press SPACE to continue",6581,2022-04-06_19h23.43.930,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.86231667,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,3.9601,0,2,2,2,1,"If the statement is true, you will press the “F” key on your keyboard with your left pointer finger; if the statement is false, you will press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",6581,2022-04-06_19h23.43.930,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.86231667,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,1.5356,0,3,3,3,1,"Prior to completing the study, you will complete 10 practice trials to familiarize yourself with the task. Your performance on these trials will determine your participation in the following study. Press SPACE to continue.",6581,2022-04-06_19h23.43.930,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.86231667,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.5851,0,4,4,4,1,"If the statement is true, press the “F” key on your keyboard with your left pointer finger; if the statement is false, press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",6581,2022-04-06_19h23.43.930,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.86231667,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,6581,2022-04-06_19h23.43.930,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.86231667,j,1,2.1692,space,1.5999,0,0,0,6,1,Jupiter is the planet we live on,j,,,,,,,,,,,,,,,
,,,,,,,,6581,2022-04-06_19h23.43.930,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.86231667,f,1,1.2559,space,0.683,0,1,1,3,1,A clock is used to tell time,f,,,,,,,,,,,,,,,
,,,,,,,,6581,2022-04-06_19h23.43.930,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.86231667,j,1,1.7665,space,0.4935,0,2,2,7,1,The Earth is a star,j,,,,,,,,,,,,,,,
,,,,,,,,6581,2022-04-06_19h23.43.930,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.86231667,f,1,1.2031,space,0.6044,0,3,3,0,1,A circle is a shape,f,,,,,,,,,,,,,,,
,,,,,,,,6581,2022-04-06_19h23.43.930,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.86231667,j,1,0.8926,space,0.3908,0,4,4,5,1,A truck is an animal,j,,,,,,,,,,,,,,,
,,,,,,,,6581,2022-04-06_19h23.43.930,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.86231667,j,1,0.9072,space,0.441,0,5,5,8,1,Mississippi is a country,j,,,,,,,,,,,,,,,
,,,,,,,,6581,2022-04-06_19h23.43.930,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.86231667,f,1,1.1168,space,0.3085,0,6,6,2,1,Magenta is a color,f,,,,,,,,,,,,,,,
,,,,,,,,6581,2022-04-06_19h23.43.930,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.86231667,j,1,1.0894,space,0.3779,0,7,7,9,1,Humans cannot eat food,j,,,,,,,,,,,,,,,
,,,,,,,,6581,2022-04-06_19h23.43.930,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.86231667,j,0,0.8498,space,0.3178,0,8,8,4,1,Humans cannot breathe water,f,,,,,,,,,,,,,,,
,,,,,,,,6581,2022-04-06_19h23.43.930,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.86231667,f,1,3.4428,space,0.8353,0,9,9,1,1,Dinosaurs are extinct,f,,,,,,,,,,,,,,,
,,,,,,,,6581,2022-04-06_19h23.43.930,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.86231667,,,,space,1.0276,,,,,,,,space,2.0569,f,1,0.8527,,0,0,0,94,1,Orange is a color,f,,
,,,,,,,,6581,2022-04-06_19h23.43.930,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.86231667,,,,space,0.6914,,,,,,,,,,f,1,1.0793,,0,1,1,57,1,Rocks have a molecular structure,f,,
,,,,,,,,6581,2022-04-06_19h23.43.930,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.86231667,,,,space,0.5209,,,,,,,,,,f,1,2.365,,0,2,2,7,1,A minute can always be further divided,f,,
