INSTRESP.keys,INSTRESP.rt,Instrloop.thisRepN,Instrloop.thisTrialN,Instrloop.thisN,Instrloop.thisIndex,Instrloop.ran,FastInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,Advance_Resp.keys,Advance_Resp.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp.keys,key_resp.corr,key_resp.rt,encouragekey.keys,FastLoop.thisRepN,FastLoop.thisTrialN,FastLoop.thisN,FastLoop.thisIndex,FastLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys,endstudykey.rt
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,j,1,1.1246,space,0.9573,0,5,5,6,1,Jupiter is the planet we live on,j,,,,,,,,,,,,,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,j,0,2.143,space,1.8201,0,6,6,4,1,Humans cannot breathe water,f,,,,,,,,,,,,,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,j,1,1.054,space,0.8537,0,7,7,5,1,A truck is an animal,j,,,,,,,,,,,,,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,j,1,1.0487,space,0.6812,0,8,8,9,1,Humans cannot eat food,j,,,,,,,,,,,,,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,f,1,1.1373,space,0.757,0,9,9,0,1,A circle is a shape,f,,,,,,,,,,,,,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.9612,,,,,,,,,j,1,1.6807,,0,0,0,62,1,Helicopters reproduce,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.7814,,,,,,,,,j,1,1.9289,,0,1,1,22,1,Time cannot always be further divided,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.8979,,,,,,,,,j,1,1.0132,,0,2,2,1,1,A minute is infinite,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.7507,,,,,,,,,j,0,1.2857,,0,3,3,71,1,Oaks reproduce,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.7292,,,,,,,,,f,0,1.7597,,0,4,4,14,1,An inch cannot always be further divided,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.717,,,,,,,,,j,1,1.618,,0,5,5,24,1,Space is finite,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.7833,,,,,,,,,j,1,1.1722,,0,6,6,125,1,There are ninty states in the United States,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,1.3045,,,,,,,,,f,1,1.5082,,0,7,7,33,1,Numbers are infinite,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.6534,,,,,,,,,f,1,1.7347,,0,8,8,10,1,An inch has an end,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.9261,,,,,,,,,j,1,1.3571,,0,9,9,124,1,The president of the United States is Oprah,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.9975,,,,,,,,,f,1,1.1965,,0,10,10,17,1,Time is infinite,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.9006,,,,,,,,,f,1,1.2006,,0,11,11,105,1,There are fifty states in the United States,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.8876,,,,,,,,,j,1,0.8529,,0,12,12,81,1,Tables reproduce,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.7907,,,,,,,,,j,1,1.1066,,0,13,13,11,1,An inch is endless,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.8584,,,,,,,,,f,1,1.0471,,0,14,14,52,1,Frogs reproduce,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.8322,,,,,,,,,f,1,1.3768,,0,15,15,42,1,The number five has an end,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.6693,,,,,,,,,j,1,1.7239,,0,16,16,6,1,A minute cannot always be further divided,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.796,,,,,,,,,f,1,1.694,,0,17,17,40,1,The number five is finite,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.7496,,,,,,,,,j,1,1.0628,,0,18,18,118,1,A horse is used to tell time,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.7089,,,,,,,,,f,1,0.9999,,0,19,19,19,1,Time is endless,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.6347,,,,,,,,,j,1,1.0069,,0,20,20,122,1,The Earth is a star,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.6929,,,,,,,,,f,1,0.8872,,0,21,21,103,1,The United States is a country,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.8733,,,,,,,,,j,1,1.438,,0,22,22,64,1,Echoes are composed of matter,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.6003,,,,,,,,,j,1,0.8858,,0,23,23,109,1,A square is a color,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.6877,,,,,,,,,f,1,0.7451,,0,24,24,93,1,Magenta is a color,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.6838,,,,,,,,,j,0,1.5657,,0,25,25,44,1,The number five cannot go on forever,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.6939,,,,,,,,,j,1,1.1427,,0,26,26,36,1,Numbers cannot go on forever,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.6257,,,,,,,,,j,0,1.2896,,0,27,27,57,1,Rocks have a molecular structure,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.7036,,,,,,,,,f,1,1.1729,,0,28,28,37,1,Numbers can go on forever,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.7411,,,,,,,,,f,1,1.1905,,0,29,29,76,1,Pollen has a molecular structure,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,1.1074,,,,,,,,,j,1,1.0992,,0,30,30,43,1,The number five is endless,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.9144,,,,,,,,,f,1,1.4592,,0,31,31,53,1,Bricks can be put in a container,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,1.383,,,,,,,,,j,0,0.9345,,0,32,32,90,1,A triangle is not an animal,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.7301,,,,,,,,,f,1,0.9935,,0,33,33,96,1,Fish can swim in the ocean,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.671,,,,,,,,,j,1,0.8702,,0,34,34,78,1,Hammers are alive,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.6571,,,,,,,,,j,1,1.0568,,0,35,35,120,1,A truck is an animal,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.617,,,,,,,,,j,1,1.852,,0,36,36,46,1,The number five cannot always be further divided,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.6568,,,,,,,,,j,0,1.2959,,0,37,37,31,1,Space can always be further divided,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.7132,,,,,,,,,f,1,0.9792,,0,38,38,69,1,Bacteria are alive,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.8813,,,,,,,,,f,1,1.2367,,0,39,39,88,1,This sentence is written in English,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.8511,,,,,,,,,j,1,1.0125,space,0,40,40,113,1,Magenta is a shape,j,0.6348,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.7409,,,,,,,,,f,1,1.6961,,0,41,41,4,1,A minute cannot go on forever,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.5773,,,,,,,,,f,1,0.9044,,0,42,42,100,1,A truck is a vehicle,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.8203,,,,,,,,,j,1,1.2029,,0,43,43,41,1,The number five is infinite,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.5241,,,,,,,,,f,1,0.8349,,0,44,44,49,1,Pelicans are alive,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.5404,,,,,,,,,f,1,1.7676,,0,45,45,72,1,Mushrooms reproduce,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.6522,,,,,,,,,j,1,1.2499,,0,46,46,84,1,Silence is composed of matter,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.587,,,,,,,,,j,1,1.1512,,0,47,47,13,1,An inch can go on forever,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.57,,,,,,,,,j,1,1.3689,,0,48,48,9,1,An inch is infinite,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.5341,,,,,,,,,f,1,0.8195,,0,49,49,102,1,The Earth is a planet,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.478,,,,,,,,,j,1,0.8602,,0,50,50,82,1,Stones reproduce,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.486,,,,,,,,,f,1,1.1489,,0,51,51,50,1,Turtles need nutrients,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.6102,,,,,,,,,j,1,1.109,,0,52,52,112,1,Dinosaurs are not extinct,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.5147,,,,,,,,,j,1,1.0646,,0,53,53,117,1,Dolphins cannot swim in the ocean,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.6294,,,,,,,,,f,1,1.6077,,0,54,54,74,1,Foam is composed of matter,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.5634,,,,,,,,,j,1,1.3215,,0,55,55,65,1,Shadows are composed of matter,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.4719,,,,,,,,,f,1,0.957,,0,56,56,97,1,Dolphins can swim in the ocean,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.5602,,,,,,,,,f,1,0.8855,,0,57,57,98,1,A clock is used to tell time,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.4228,,,,,,,,,f,1,0.815,,0,58,58,48,1,Crocodiles are alive,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.5856,,,,,,,,,j,1,1.2386,,0,59,59,34,1,Numbers have an end,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.6179,,,,,,,,,j,1,0.9803,,0,60,60,28,1,Space cannot go on forever,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.7068,,,,,,,,,f,1,1.375,,0,61,61,12,1,An inch cannot go on forever,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.6243,,,,,,,,,f,1,1.1249,,0,62,62,75,1,Frost is composed of matter,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.5861,,,,,,,,,f,1,1.1623,,0,63,63,2,1,A minute has an end,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.5238,,,,,,,,,f,1,0.8145,,0,64,64,94,1,Orange is a color,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.6073,,,,,,,,,j,1,1.1172,,0,65,65,114,1,Lightbulbs are made of clay,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.4939,,,,,,,,,f,1,0.8827,,0,66,66,25,1,Space is infinite,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.5213,,,,,,,,,j,1,1.0693,,0,67,67,121,1,Jupiter is the planet we live on,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.4689,,,,,,,,,f,1,0.9958,,0,68,68,89,1,A square is a shape,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.5281,,,,,,,,,j,1,1.3516,,0,69,69,83,1,Songs can be put in a container,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.499,,,,,,,,,j,1,0.8761,,0,70,70,26,1,Space has an end,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.6685,,,,,,,,,j,1,1.3342,,0,71,71,86,1,Words have a molecular structure,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.6236,,,,,,,,,j,1,1.1116,,0,72,72,87,1,Dreams have a molecular structure,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.5101,,,,,,,,,f,1,0.9361,,0,73,73,51,1,Tigers reproduce,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.9352,,,,,,,,,f,1,1.7319,,0,74,74,47,1,The number five can always be further divided,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.5118,,,,,,,,,j,1,0.8774,,0,75,75,119,1,A motorcycle is a person,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.5539,,,,,,,,,j,1,1.14,,0,76,76,16,1,Time is finite,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.6437,,,,,,,,,j,0,1.287,,0,77,77,73,1,Bubbles can be put in a container,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.5335,,,,,,,,,j,1,1.0299,,0,78,78,85,1,Thoughts are composed of matter,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.5562,,,,,,,,,f,1,0.9018,,0,79,79,107,1,A pencil is used to write,f,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,space,0.6207,,,,,,,,,j,1,0.9205,,0,80,80,111,1,A circle is a flavor,j,,,
,,,,,,,,8034,2022-04-06_18h57.38.949,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,space,25.1386
