INSTRESP.keys,INSTRESP.rt,Instrloop.thisRepN,Instrloop.thisTrialN,Instrloop.thisN,Instrloop.thisIndex,Instrloop.ran,FastInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,Advance_Resp.keys,Advance_Resp.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.corr,key_resp.rt,encouragekey.keys,FastLoop.thisRepN,FastLoop.thisTrialN,FastLoop.thisN,FastLoop.thisIndex,FastLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,f,1,0.984,space,0.7861,0,6,6,3,1,A clock is used to tell time,f,,,,,,,,,,,,,,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,f,1,0.8686,space,0.4674,0,7,7,2,1,Magenta is a color,f,,,,,,,,,,,,,,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,j,1,0.7847,space,0.418,0,8,8,5,1,A truck is an animal,j,,,,,,,,,,,,,,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,j,1,0.9002,space,0.2509,0,9,9,8,1,Mississippi is a country,j,,,,,,,,,,,,,,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.8677,,,,,,,,space,5.0493,j,1,0.8109,,0,0,0,123,1,Mississippi is a country,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.6509,,,,,,,,,,f,1,1.3443,,0,1,1,33,1,Numbers are infinite,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,1.7014,,,,,,,,,,j,1,2.3998,,0,2,2,46,1,The number five cannot always be further divided,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.5343,,,,,,,,,,j,1,1.2679,,0,3,3,116,1,Fish cannot swim in the ocean,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.4669,,,,,,,,,,j,1,0.9849,,0,4,4,62,1,Helicopters reproduce,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.5513,,,,,,,,,,f,1,1.067,,0,5,5,29,1,Space can go on forever,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.3359,,,,,,,,,,f,1,1.4508,,0,6,6,15,1,An inch can be always further divided,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.3339,,,,,,,,,,j,0,2.3159,,0,7,7,47,1,The number five can always be further divided,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.2339,,,,,,,,,,j,1,1.168,,0,8,8,83,1,Songs can be put in a container,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.2356,,,,,,,,,,j,1,0.8662,,0,9,9,115,1,Yellow is an animal,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.2189,,,,,,,,,,f,1,0.9001,,0,10,10,101,1,Jupiter is in our solar system,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.1871,,,,,,,,,,j,1,1.1834,,0,11,11,43,1,The number five is endless,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.2382,,,,,,,,,,j,1,1.383,,0,12,12,30,1,Space cannot always be further divided,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.2677,,,,,,,,,,f,1,0.8506,,0,13,13,98,1,A clock is used to tell time,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.302,,,,,,,,,,f,1,1.017,,0,14,14,21,1,Time can go on forever,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.235,,,,,,,,,,j,0,1.0833,,0,15,15,73,1,Bubbles can be put in a container,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.285,,,,,,,,,,j,1,1.2489,,0,16,16,65,1,Shadows are composed of matter,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.5357,,,,,,,,,,j,1,1.2332,,0,17,17,80,1,Mittens need nutrients,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.6513,,,,,,,,,,f,1,0.9161,,0,18,18,99,1,A motorcycle is a vehicle,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.7352,,,,,,,,,,f,0,1.5029,,0,19,19,9,1,An inch is infinite,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.3677,,,,,,,,,,j,1,1.0686,,0,20,20,114,1,Lightbulbs are made of clay,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,2.1169,,,,,,,,,,f,1,0.8665,,0,21,21,105,1,There are fifty states in the United States,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.8342,,,,,,,,,,j,0,1.0174,,0,22,22,54,1,Dumbells are composed of matter,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.3025,,,,,,,,,,j,1,1.0501,,0,23,23,109,1,A square is a color,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.3029,,,,,,,,,,f,1,0.9806,,0,24,24,23,1,Time can always be further divided,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.3683,,,,,,,,,,f,1,1.3673,,0,25,25,2,1,A minute has an end,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.7509,,,,,,,,,,j,0,1.5184,,0,26,26,77,1,Saliva has a molecular structure,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.3171,,,,,,,,,,f,1,2.2018,,0,27,27,40,1,The number five is finite,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.2337,,,,,,,,,,f,1,0.917,,0,28,28,37,1,Numbers can go on forever,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.2342,,,,,,,,,,j,1,0.9845,,0,29,29,121,1,Jupiter is the planet we live on,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.2843,,,,,,,,,,j,1,0.9169,,0,30,30,61,1,Sailboats reproduce,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.3848,,,,,,,,,,j,1,1.2016,,0,31,31,127,1,A zebra is used to write,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.3179,,,,,,,,,,f,1,0.9496,,0,32,32,88,1,This sentence is written in English,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.2846,,,,,,,,,,f,1,0.9337,,0,33,33,102,1,The Earth is a planet,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.2512,,,,,,,,,,j,1,0.767,,0,34,34,118,1,A horse is used to tell time,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.2525,,,,,,,,,,j,1,0.7,,0,35,35,120,1,A truck is an animal,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.801,,,,,,,,,,f,0,1.0348,,0,36,36,34,1,Numbers have an end,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.2844,,,,,,,,,,j,1,1.133,,0,37,37,111,1,A circle is a flavor,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.2844,,,,,,,,,,f,1,1.6017,,0,38,38,75,1,Frost is composed of matter,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.3023,,,,,,,,,,f,1,1.2341,,0,39,39,39,1,Numbers can always be further divided,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.9356,,,,,,,,,,j,1,1.3829,space,0,40,40,85,1,Thoughts are composed of matter,j,0.5855,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.3534,,,,,,,,,,j,1,0.8843,,0,41,41,82,1,Stones reproduce,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.2677,,,,,,,,,,j,1,0.7332,,0,42,42,81,1,Tables reproduce,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.2343,,,,,,,,,,j,1,0.966,,0,43,43,63,1,Color can be put in a container,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.2176,,,,,,,,,,f,1,0.7855,,0,44,44,49,1,Pelicans are alive,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.218,,,,,,,,,,f,1,0.667,,0,45,45,19,1,Time is endless,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.218,,,,,,,,,,j,1,1.0168,,0,46,46,18,1,Time has an end,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.318,,,,,,,,,,f,1,0.9834,,0,47,47,100,1,A truck is a vehicle,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.2859,,,,,,,,,,f,1,1.318,,0,48,48,27,1,Space is endless,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.1847,,,,,,,,,,j,1,1.6993,,0,49,49,38,1,Numbers cannot always be further divided,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.2343,,,,,,,,,,f,1,0.7665,,0,50,50,93,1,Magenta is a color,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.3525,,,,,,,,,,f,1,2.1818,,0,51,51,44,1,The number five cannot go on forever,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.2188,,,,,,,,,,j,1,0.9322,,0,52,52,79,1,Forks are alive,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.2669,,,,,,,,,,j,1,1.3667,,0,53,53,24,1,Space is finite,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.2004,,,,,,,,,,j,1,1.1844,,0,54,54,3,1,A minute is endless,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.2512,,,,,,,,,,f,1,0.7516,,0,55,55,96,1,Fish can swim in the ocean,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.2011,,,,,,,,,,j,1,0.8341,,0,56,56,119,1,A motorcycle is a person,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.1643,,,,,,,,,,j,1,1.4833,,0,57,57,32,1,Numbers are finite,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.1856,,,,,,,,,,f,1,0.6512,,0,58,58,94,1,Orange is a color,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.1849,,,,,,,,,,f,0,1.5016,,0,59,59,6,1,A minute cannot always be further divided,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.3037,,,,,,,,,,j,0,1.0674,,0,60,60,53,1,Bricks can be put in a container,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.2352,,,,,,,,,,j,1,1.0518,,0,61,61,122,1,The Earth is a star,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.1671,,,,,,,,,,f,1,1.1833,,0,62,62,35,1,Numbers are endless,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.2421,,,,,,,,,,j,1,0.9511,,0,63,63,113,1,Magenta is a shape,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.2334,,,,,,,,,,f,1,0.8866,,0,64,64,92,1,Dinosaurs are extinct,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.2026,,,,,,,,,,j,1,1.183,,0,65,65,13,1,An inch can go on forever,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.2342,,,,,,,,,,f,1,1.533,,0,66,66,57,1,Rocks have a molecular structure,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.2513,,,,,,,,,,f,1,0.9347,,0,67,67,70,1,Grass needs nutrients,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.2516,,,,,,,,,,f,1,0.8358,,0,68,68,89,1,A square is a shape,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.1683,,,,,,,,,,j,0,1.0009,,0,69,69,25,1,Space is infinite,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.1836,,,,,,,,,,j,1,2.018,,0,70,70,22,1,Time cannot always be further divided,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.1867,,,,,,,,,,j,1,1.0666,,0,71,71,20,1,Time cannot go on forever,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.201,,,,,,,,,,j,1,0.8509,,0,72,72,60,1,Robots need nutrients,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.1854,,,,,,,,,,f,1,0.7011,,0,73,73,52,1,Frogs reproduce,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.1674,,,,,,,,,,f,1,2.02,,0,74,74,74,1,Foam is composed of matter,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.1848,,,,,,,,,,f,1,0.8502,,0,75,75,103,1,The United States is a country,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.1681,,,,,,,,,,f,1,1.6168,,0,76,76,76,1,Pollen has a molecular structure,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.1851,,,,,,,,,,j,1,1.4509,,0,77,77,84,1,Silence is composed of matter,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.1858,,,,,,,,,,j,0,1.1513,,0,78,78,17,1,Time is infinite,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.234,,,,,,,,,,f,1,1.8505,,0,79,79,12,1,An inch cannot go on forever,f,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,space,0.2839,,,,,,,,,,f,0,1.4673,,0,80,80,5,1,A minute can go on forever,j,,
,,,,,,,,4858,2022-04-06_19h06.08.456,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,
