INSTRESP.keys,INSTRESP.rt,Instrloop.thisRepN,Instrloop.thisTrialN,Instrloop.thisN,Instrloop.thisIndex,Instrloop.ran,FastInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,Advance_Resp.keys,Advance_Resp.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.corr,key_resp.rt,encouragekey.keys,FastLoop.thisRepN,FastLoop.thisTrialN,FastLoop.thisN,FastLoop.thisIndex,FastLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys,endstudykey.rt
space,3.6091,0,0,0,0,1,"You will be shown a total of 80 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false as quickly as possible without sacrificing accuracy. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 80 statements.  Press SPACE to Continue",6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,2.9366,0,1,1,1,1,"Each statement will appear on your screen for up to 4 seconds and you will have those 4 seconds to decide if it is true or false before the next statement appears. There will be a beep to inform you that you have 2.5 seconds remaining. Please make sure the sound on your computer is turned on. If you do not respond, that answer will be considered incorrect and the task will move on to the next statement. Press SPACE to continue",6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,8.0107,0,2,2,2,1,"If the statement is true, you will press the “F” key on your keyboard with your left pointer finger; if the statement is false, you will press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.8735,0,3,3,3,1,"Prior to completing the study, you will complete 10 practice trials to familiarize yourself with the task. Your performance on these trials will determine your participation in the following study. Press SPACE to continue.",6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.9986,0,4,4,4,1,"If the statement is true, press the “F” key on your keyboard with your left pointer finger; if the statement is false, press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,f,1,1.6693,space,1.7805,0,0,0,0,1,A circle is a shape,f,,,,,,,,,,,,,,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,j,1,1.733,space,5.8909,0,1,1,7,1,The Earth is a star,j,,,,,,,,,,,,,,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,j,1,1.9658,space,0.861,0,2,2,6,1,Jupiter is the planet we live on,j,,,,,,,,,,,,,,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,j,0,2.0255,space,0.6613,0,3,3,2,1,Magenta is a color,f,,,,,,,,,,,,,,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,f,1,2.8023,space,0.6609,0,4,4,4,1,Humans cannot breathe water,f,,,,,,,,,,,,,,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,f,1,1.9952,space,0.5562,0,5,5,3,1,A clock is used to tell time,f,,,,,,,,,,,,,,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,j,1,2.6369,space,0.9363,0,6,6,8,1,Mississippi is a country,j,,,,,,,,,,,,,,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,j,1,1.1446,space,1.2472,0,7,7,9,1,Humans cannot eat food,j,,,,,,,,,,,,,,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,j,1,0.9674,space,0.7059,0,8,8,5,1,A truck is an animal,j,,,,,,,,,,,,,,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,f,1,0.9955,space,1.1136,0,9,9,1,1,Dinosaurs are extinct,f,,,,,,,,,,,,,,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.9039,,,,,,,,space,3.6996,j,0,1.7117,,0,0,0,54,1,Dumbells are composed of matter,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.8024,,,,,,,,,,j,1,1.2312,,0,1,1,41,1,The number five is infinite,j,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.6676,,,,,,,,,,j,1,1.2201,,0,2,2,125,1,There are ninty states in the United States,j,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.6501,,,,,,,,,,f,1,0.9481,,0,3,3,100,1,A truck is a vehicle,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.786,,,,,,,,,,f,1,1.1154,,0,4,4,27,1,Space is endless,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.7502,,,,,,,,,,f,1,1.5689,,0,5,5,56,1,Diamonds have a molecular structure,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.6731,,,,,,,,,,j,0,2.1492,,0,6,6,39,1,Numbers can always be further divided,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.6329,,,,,,,,,,j,1,0.9525,,0,7,7,115,1,Yellow is an animal,j,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.6679,,,,,,,,,,j,0,0.9893,,0,8,8,33,1,Numbers are infinite,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,1.3741,,,,,,,,,,j,1,1.6913,,0,9,9,127,1,A zebra is used to write,j,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.8055,,,,,,,,,,j,1,1.1205,,0,10,10,120,1,A truck is an animal,j,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.5485,,,,,,,,,,f,1,1.298,,0,11,11,93,1,Magenta is a color,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.9045,,,,,,,,,,j,1,1.254,,0,12,12,114,1,Lightbulbs are made of clay,j,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.9886,,,,,,,,,,f,1,1.1973,,0,13,13,49,1,Pelicans are alive,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.6907,,,,,,,,,,j,1,1.0675,,0,14,14,118,1,A horse is used to tell time,j,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,1.0708,,,,,,,,,,j,0,1.7041,,0,15,15,44,1,The number five cannot go on forever,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,3.0299,,,,,,,,,,f,0,1.0476,,0,16,16,78,1,Hammers are alive,j,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,1.0252,,,,,,,,,,j,1,1.3162,,0,17,17,126,1,Humans can breathe water,j,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.6999,,,,,,,,,,f,1,2.2131,,0,18,18,2,1,A minute has an end,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.7222,,,,,,,,,,f,1,2.4855,,0,19,19,47,1,The number five can always be further divided,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.6331,,,,,,,,,,f,1,1.2074,,0,20,20,89,1,A square is a shape,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.8331,,,,,,,,,,j,1,1.532,,0,21,21,36,1,Numbers cannot go on forever,j,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.6846,,,,,,,,,,f,1,0.9978,,0,22,22,19,1,Time is endless,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.6223,,,,,,,,,,j,1,0.9085,,0,23,23,58,1,Clocks are alive,j,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.7282,,,,,,,,,,j,1,1.4,,0,24,24,87,1,Dreams have a molecular structure,j,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.9911,,,,,,,,,,f,1,1.4769,,0,25,25,42,1,The number five has an end,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.5675,,,,,,,,,,f,1,1.5909,,0,26,26,15,1,An inch can be always further divided,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.6535,,,,,,,,,,f,1,1.0968,,0,27,27,51,1,Tigers reproduce,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.6082,,,,,,,,,,f,1,1.4405,,0,28,28,50,1,Turtles need nutrients,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.445,,,,,,,,,,f,1,1.0957,,0,29,29,48,1,Crocodiles are alive,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.5012,,,,,,,,,,j,1,0.8677,,0,30,30,122,1,The Earth is a star,j,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.1845,,,,,,,,,,f,1,0.823,,0,31,31,91,1,A circle is a shape,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.1202,,,,,,,,,,f,1,0.9151,,0,32,32,95,1,Yellow is a color,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.2362,,,,,,,,,,j,1,0.9713,,0,33,33,59,1,Comets are alive,j,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.2393,,,,,,,,,,j,1,1.1472,,0,34,34,3,1,A minute is endless,j,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.1606,,,,,,,,,,j,1,1.0349,,0,35,35,111,1,A circle is a flavor,j,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.1176,,,,,,,,,,f,1,1.1695,,0,36,36,97,1,Dolphins can swim in the ocean,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.1469,,,,,,,,,,f,1,1.0728,,0,37,37,52,1,Frogs reproduce,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.0609,,,,,,,,,,f,1,1.668,,0,38,38,57,1,Rocks have a molecular structure,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.1175,,,,,,,,,,j,1,1.4573,,0,39,39,116,1,Fish cannot swim in the ocean,j,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.6169,,,,,,,,,,j,1,1.1812,space,0,40,40,62,1,Helicopters reproduce,j,0.666,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.2506,,,,,,,,,,j,0,1.6006,,0,41,41,77,1,Saliva has a molecular structure,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.07,,,,,,,,,,j,1,1.2572,,0,42,42,113,1,Magenta is a shape,j,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.1176,,,,,,,,,,j,1,1.1496,,0,43,43,60,1,Robots need nutrients,j,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.0841,,,,,,,,,,j,1,1.4166,,0,44,44,66,1,Music has a molecular structure,j,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.084,,,,,,,,,,f,1,1.5656,,0,45,45,72,1,Mushrooms reproduce,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.0841,,,,,,,,,,f,1,1.2122,,0,46,46,102,1,The Earth is a planet,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.001,,,,,,,,,,f,1,1.4656,,0,47,47,104,1,The United States has a president,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.0428,,,,,,,,,,f,1,1.4523,,0,48,48,106,1,Humans cannot breathe water,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.0511,,,,,,,,,,j,1,1.0337,,0,49,49,79,1,Forks are alive,j,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.0854,,,,,,,,,,j,1,1.0663,,0,50,50,119,1,A motorcycle is a person,j,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.0703,,,,,,,,,,j,0,2.1606,,0,51,51,75,1,Frost is composed of matter,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.1047,,,,,,,,,,j,0,1.0343,,0,52,52,8,1,An inch is finite,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.1008,,,,,,,,,,j,0,1.122,,0,53,53,90,1,A triangle is not an animal,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.141,,,,,,,,,,j,1,1.3666,,0,54,54,110,1,A triangle is an animal,j,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.1053,,,,,,,,,,j,1,1.4561,,0,55,55,16,1,Time is finite,j,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.0599,,,,,,,,,,f,1,1.0819,,0,56,56,29,1,Space can go on forever,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.1015,,,,,,,,,,j,1,1.2226,,0,57,57,63,1,Color can be put in a container,j,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.0342,,,,,,,,,,j,1,1.5949,,0,58,58,1,1,A minute is infinite,j,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.0851,,,,,,,,,,j,0,1.7049,,0,59,59,31,1,Space can always be further divided,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.0716,,,,,,,,,,j,1,1.4502,,0,60,60,83,1,Songs can be put in a container,j,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.1194,,,,,,,,,,j,1,1.5204,,0,61,61,34,1,Numbers have an end,j,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.0742,,,,,,,,,,j,1,1.2471,,0,62,62,43,1,The number five is endless,j,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.0846,,,,,,,,,,j,1,0.9326,,0,63,63,109,1,A square is a color,j,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.0508,,,,,,,,,,f,1,1.1256,,0,64,64,99,1,A motorcycle is a vehicle,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.0838,,,,,,,,,,j,1,1.3066,,0,65,65,9,1,An inch is infinite,j,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.0858,,,,,,,,,,j,1,1.0053,,0,66,66,18,1,Time has an end,j,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.0592,,,,,,,,,,f,1,1.017,,0,67,67,105,1,There are fifty states in the United States,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.0715,,,,,,,,,,j,1,0.9235,,0,68,68,82,1,Stones reproduce,j,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.099,,,,,,,,,,f,1,0.9117,,0,69,69,94,1,Orange is a color,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.0747,,,,,,,,,,j,1,1.0731,,0,70,70,117,1,Dolphins cannot swim in the ocean,j,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.0684,,,,,,,,,,f,1,1.0016,,0,71,71,107,1,A pencil is used to write,f,,,
,,,,,,,,6659,2022-04-06_16h02.53.393,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.63029219,,,,space,0.0853,,,,,,,,,,j,1,0.8709,,0,72,72,11,1,An inch is endless,j,,,
