INSTRESP.keys,INSTRESP.rt,Instrloop.thisRepN,Instrloop.thisTrialN,Instrloop.thisN,Instrloop.thisIndex,Instrloop.ran,FastInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,Advance_Resp.keys,Advance_Resp.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp.keys,key_resp.corr,key_resp.rt,encouragekey.keys,FastLoop.thisRepN,FastLoop.thisTrialN,FastLoop.thisN,FastLoop.thisIndex,FastLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,j,1,1.7436,space,1.5777,0,5,5,7,1,The Earth is a star,j,,,,,,,,,,,,,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,f,1,2.1609,space,1.6136,0,6,6,3,1,A clock is used to tell time,f,,,,,,,,,,,,,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,f,1,2.3978,space,2.2714,0,7,7,4,1,Humans cannot breathe water,f,,,,,,,,,,,,,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,j,1,2.1067,space,1.8557,0,8,8,8,1,Mississippi is a country,j,,,,,,,,,,,,,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,f,1,1.7108,space,1.8313,0,9,9,1,1,Dinosaurs are extinct,f,,,,,,,,,,,,,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,2.8754,,,,,,,,,j,1,3.4976,,0,0,0,59,1,Comets are alive,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.377,,,,,,,,,j,1,2.1775,,0,1,1,62,1,Helicopters reproduce,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.6202,,,,,,,,,f,1,2.7333,,0,2,2,37,1,Numbers can go on forever,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.6785,,,,,,,,,j,1,2.8375,,0,3,3,82,1,Stones reproduce,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.4681,,,,,,,,,j,1,3.0076,,0,4,4,3,1,A minute is endless,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.8651,,,,,,,,,f,1,3.4687,,0,5,5,15,1,An inch can be always further divided,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,2.1407,,,,,,,,,f,1,2.5871,,0,6,6,0,1,A minute is finite,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.8933,,,,,,,,,j,1,2.9527,,0,7,7,63,1,Color can be put in a container,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.5115,,,,,,,,,f,1,3.3365,,0,8,8,106,1,Humans cannot breathe water,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,2.2131,,,,,,,,,j,1,2.822,,0,9,9,124,1,The president of the United States is Oprah,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,2.3899,,,,,,,,,j,1,3.6758,,0,10,10,66,1,Music has a molecular structure,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,2.7216,,,,,,,,,,0,,,0,11,11,46,1,The number five cannot always be further divided,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.4611,,,,,,,,,j,1,3.4976,,0,12,12,85,1,Thoughts are composed of matter,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,2.8393,,,,,,,,,f,1,3.1769,,0,13,13,19,1,Time is endless,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.703,,,,,,,,,j,1,2.1279,,0,14,14,5,1,A minute can go on forever,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.3819,,,,,,,,,j,1,2.0214,,0,15,15,64,1,Echoes are composed of matter,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.2782,,,,,,,,,f,0,3.605,,0,16,16,38,1,Numbers cannot always be further divided,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.3069,,,,,,,,,f,1,2.5468,,0,17,17,55,1,Concrete is composed of matter,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.2162,,,,,,,,,j,1,2.3224,,0,18,18,112,1,Dinosaurs are not extinct,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.3657,,,,,,,,,j,1,2.0803,,0,19,19,111,1,A circle is a flavor,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.5062,,,,,,,,,j,1,2.1593,,0,20,20,11,1,An inch is endless,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.8021,,,,,,,,,f,1,1.944,,0,21,21,98,1,A clock is used to tell time,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.4446,,,,,,,,,j,1,2.2038,,0,22,22,13,1,An inch can go on forever,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.4859,,,,,,,,,j,1,2.1417,,0,23,23,117,1,Dolphins cannot swim in the ocean,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.34,,,,,,,,,j,1,2.0878,,0,24,24,41,1,The number five is infinite,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,2.3788,,,,,,,,,j,0,3.163,,0,25,25,39,1,Numbers can always be further divided,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,0.8749,,,,,,,,,j,1,2.6787,,0,26,26,120,1,A truck is an animal,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,0.7223,,,,,,,,,f,1,1.8974,,0,27,27,12,1,An inch cannot go on forever,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.9673,,,,,,,,,j,1,2.2577,,0,28,28,78,1,Hammers are alive,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.8996,,,,,,,,,f,1,2.4577,,0,29,29,27,1,Space is endless,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.2856,,,,,,,,,j,1,3.0406,,0,30,30,116,1,Fish cannot swim in the ocean,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.5711,,,,,,,,,j,1,3.5987,,0,31,31,67,1,Gravity has a molecular structure,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,2.1568,,,,,,,,,j,0,2.9629,,0,32,32,71,1,Oaks reproduce,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,2.135,,,,,,,,,f,1,3.5161,,0,33,33,54,1,Dumbells are composed of matter,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,2.2673,,,,,,,,,,0,,,0,34,34,23,1,Time can always be further divided,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.2848,,,,,,,,,f,1,2.6099,,0,35,35,100,1,A truck is a vehicle,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.7112,,,,,,,,,j,1,2.0662,,0,36,36,115,1,Yellow is an animal,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,2.9197,,,,,,,,,,0,,,0,37,37,22,1,Time cannot always be further divided,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,2.0273,,,,,,,,,f,1,3.2302,,0,38,38,74,1,Foam is composed of matter,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.3526,,,,,,,,,f,1,2.1285,,0,39,39,57,1,Rocks have a molecular structure,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,3.7251,,,,,,,,,f,1,3.6052,space,0,40,40,44,1,The number five cannot go on forever,f,6.9386,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.6088,,,,,,,,,f,1,2.7018,,0,41,41,107,1,A pencil is used to write,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.9161,,,,,,,,,j,1,2.8193,,0,42,42,36,1,Numbers cannot go on forever,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.7059,,,,,,,,,f,1,2.9813,,0,43,43,88,1,This sentence is written in English,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.7289,,,,,,,,,f,1,1.8563,,0,44,44,51,1,Tigers reproduce,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,2.1547,,,,,,,,,j,1,1.9942,,0,45,45,126,1,Humans can breathe water,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.722,,,,,,,,,f,1,1.5145,,0,46,46,97,1,Dolphins can swim in the ocean,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.6089,,,,,,,,,j,1,2.031,,0,47,47,1,1,A minute is infinite,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.4481,,,,,,,,,f,1,2.0668,,0,48,48,10,1,An inch has an end,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,2.0282,,,,,,,,,j,0,3.0672,,0,49,49,47,1,The number five can always be further divided,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.2317,,,,,,,,,,0,,,0,50,50,127,1,A zebra is used to write,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.2803,,,,,,,,,f,1,3.0255,,0,51,51,69,1,Bacteria are alive,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,0.9947,,,,,,,,,f,1,3.1918,,0,52,52,56,1,Diamonds have a molecular structure,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,2.6508,,,,,,,,,,0,,,0,53,53,14,1,An inch cannot always be further divided,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.8021,,,,,,,,,j,1,3.343,,0,54,54,30,1,Space cannot always be further divided,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.9607,,,,,,,,,j,1,2.4866,,0,55,55,83,1,Songs can be put in a container,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,0.9692,,,,,,,,,f,1,2.6047,,0,56,56,90,1,A triangle is not an animal,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.7764,,,,,,,,,f,1,3.3121,,0,57,57,7,1,A minute can always be further divided,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.7045,,,,,,,,,,0,,,0,58,58,105,1,There are fifty states in the United States,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,2.4292,,,,,,,,,j,1,2.7993,,0,59,59,84,1,Silence is composed of matter,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.0874,,,,,,,,,j,1,2.3235,,0,60,60,108,1,This sentence is written in Spanish,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.0931,,,,,,,,,j,1,1.8225,,0,61,61,122,1,The Earth is a star,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,0.8054,,,,,,,,,j,1,2.1793,,0,62,62,28,1,Space cannot go on forever,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.8804,,,,,,,,,f,1,3.0473,,0,63,63,76,1,Pollen has a molecular structure,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.1968,,,,,,,,,f,1,2.3142,,0,64,64,17,1,Time is infinite,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,0.8633,,,,,,,,,f,1,2.92,,0,65,65,75,1,Frost is composed of matter,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.6122,,,,,,,,,j,1,1.9368,,0,66,66,119,1,A motorcycle is a person,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.3113,,,,,,,,,f,1,2.1931,,0,67,67,72,1,Mushrooms reproduce,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,0.7509,,,,,,,,,f,1,2.3335,,0,68,68,99,1,A motorcycle is a vehicle,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,0.6466,,,,,,,,,f,1,1.5074,,0,69,69,92,1,Dinosaurs are extinct,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.1471,,,,,,,,,j,1,2.1735,,0,70,70,60,1,Robots need nutrients,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.4873,,,,,,,,,f,1,2.3541,,0,71,71,35,1,Numbers are endless,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.672,,,,,,,,,j,1,2.0781,,0,72,72,61,1,Sailboats reproduce,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,0.8217,,,,,,,,,f,1,1.6942,,0,73,73,68,1,Algae is alive,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.8224,,,,,,,,,j,1,2.8081,,0,74,74,125,1,There are ninty states in the United States,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,0.9881,,,,,,,,,f,1,2.6206,,0,75,75,104,1,The United States has a president,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.3573,,,,,,,,,f,1,3.4171,,0,76,76,77,1,Saliva has a molecular structure,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.4149,,,,,,,,,f,1,2.3489,,0,77,77,25,1,Space is infinite,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.2843,,,,,,,,,f,1,2.2205,,0,78,78,31,1,Space can always be further divided,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.0675,,,,,,,,,j,1,2.1675,,0,79,79,58,1,Clocks are alive,j,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,space,1.3036,,,,,,,,,f,1,2.061,,0,80,80,29,1,Space can go on forever,f,,
,,,,,,,,9940,2022-04-06_19h13.42.564,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,29.46636415,,,,,,,,,,,,,,,,,,,,,,,,,,
