INSTRESP.keys,INSTRESP.rt,Instrloop.thisRepN,Instrloop.thisTrialN,Instrloop.thisN,Instrloop.thisIndex,Instrloop.ran,FastInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,Advance_Resp.keys,Advance_Resp.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp.keys,key_resp.corr,key_resp.rt,encouragekey.keys,FastLoop.thisRepN,FastLoop.thisTrialN,FastLoop.thisN,FastLoop.thisIndex,FastLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys,endstudykey.rt
space,18.2954,0,0,0,0,1,"You will be shown a total of 80 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false as quickly as possible without sacrificing accuracy. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 80 statements.  Press SPACE to Continue",1791,2022-03-31_16h08.30.172,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,20.5548,0,1,1,1,1,"Each statement will appear on your screen for up to 4 seconds and you will have those 4 seconds to decide if it is true or false before the next statement appears. There will be a beep to inform you that you have 2.5 seconds remaining. Please make sure the sound on your computer is turned on. If you do not respond, that answer will be considered incorrect and the task will move on to the next statement. Press SPACE to continue",1791,2022-03-31_16h08.30.172,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,22.8287,0,2,2,2,1,"If the statement is true, you will press the “F” key on your keyboard with your left pointer finger; if the statement is false, you will press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",1791,2022-03-31_16h08.30.172,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,10.2057,0,3,3,3,1,"Prior to completing the study, you will complete 10 practice trials to familiarize yourself with the task. Your performance on these trials will determine your participation in the following study. Press SPACE to continue.",1791,2022-03-31_16h08.30.172,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,6.4729,0,4,4,4,1,"If the statement is true, press the “F” key on your keyboard with your left pointer finger; if the statement is false, press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",1791,2022-03-31_16h08.30.172,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1791,2022-03-31_16h08.30.172,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,f,1,1.4691,space,1.8709,0,0,0,1,1,Dinosaurs are extinct,f,,,,,,,,,,,,,,,
,,,,,,,,1791,2022-03-31_16h08.30.172,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,j,1,1.7054,space,2.6154,0,1,1,7,1,The Earth is a star,j,,,,,,,,,,,,,,,
,,,,,,,,1791,2022-03-31_16h08.30.172,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,j,1,1.5925,space,1.3984,0,2,2,6,1,Jupiter is the planet we live on,j,,,,,,,,,,,,,,,
,,,,,,,,1791,2022-03-31_16h08.30.172,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,f,1,1.4254,space,1.3305,0,3,3,3,1,A clock is used to tell time,f,,,,,,,,,,,,,,,
,,,,,,,,1791,2022-03-31_16h08.30.172,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,j,1,1.3538,space,1.0844,0,4,4,9,1,Humans cannot eat food,j,,,,,,,,,,,,,,,
,,,,,,,,1791,2022-03-31_16h08.30.172,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,j,1,1.3214,space,1.0624,0,5,5,5,1,A truck is an animal,j,,,,,,,,,,,,,,,
,,,,,,,,1791,2022-03-31_16h08.30.172,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,f,1,1.1294,space,0.8736,0,6,6,2,1,Magenta is a color,f,,,,,,,,,,,,,,,
,,,,,,,,1791,2022-03-31_16h08.30.172,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,j,1,1.2303,space,0.9206,0,7,7,8,1,Mississippi is a country,j,,,,,,,,,,,,,,,
,,,,,,,,1791,2022-03-31_16h08.30.172,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,f,1,1.2767,space,0.8836,0,8,8,0,1,A circle is a shape,f,,,,,,,,,,,,,,,
,,,,,,,,1791,2022-03-31_16h08.30.172,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,j,0,1.7078,space,2.5589,0,9,9,4,1,Humans cannot breathe water,f,,,,,,,,,,,,,,,
,,,,,,,,1791,2022-03-31_16h08.30.172,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,0.8541,,,,,,,,,f,1,1.4371,,0,0,0,33,1,Numbers are infinite,f,,,
,,,,,,,,1791,2022-03-31_16h08.30.172,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,1.6933,,,,,,,,,j,1,1.0772,,0,1,1,118,1,A horse is used to tell time,j,,,
,,,,,,,,1791,2022-03-31_16h08.30.172,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,2.0031,,,,,,,,,j,1,1.2645,,0,2,2,36,1,Numbers cannot go on forever,j,,,
,,,,,,,,1791,2022-03-31_16h08.30.172,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,0.9248,,,,,,,,,j,1,0.9273,,0,3,3,120,1,A truck is an animal,j,,,
,,,,,,,,1791,2022-03-31_16h08.30.172,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,1.0702,,,,,,,,,j,1,1.0825,,0,4,4,3,1,A minute is endless,j,,,
