INSTRESP.keys,INSTRESP.rt,Instrloop.thisRepN,Instrloop.thisTrialN,Instrloop.thisN,Instrloop.thisIndex,Instrloop.ran,FastInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,Advance_Resp.keys,Advance_Resp.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.corr,key_resp.rt,encouragekey.keys,FastLoop.thisRepN,FastLoop.thisTrialN,FastLoop.thisN,FastLoop.thisIndex,FastLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys,endstudykey.rt
space,5.055,0,0,0,0,1,"You will be shown a total of 80 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false as quickly as possible without sacrificing accuracy. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 80 statements.  Press SPACE to Continue",5065,2022-04-06_20h11.43.144,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,99.93004897,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,5.5306,0,1,1,1,1,"Each statement will appear on your screen for up to 4 seconds and you will have those 4 seconds to decide if it is true or false before the next statement appears. There will be a beep to inform you that you have 2.5 seconds remaining. Please make sure the sound on your computer is turned on. If you do not respond, that answer will be considered incorrect and the task will move on to the next statement. Press SPACE to continue",5065,2022-04-06_20h11.43.144,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,99.93004897,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,5.9902,0,2,2,2,1,"If the statement is true, you will press the “F” key on your keyboard with your left pointer finger; if the statement is false, you will press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",5065,2022-04-06_20h11.43.144,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,99.93004897,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.5737,0,3,3,3,1,"Prior to completing the study, you will complete 10 practice trials to familiarize yourself with the task. Your performance on these trials will determine your participation in the following study. Press SPACE to continue.",5065,2022-04-06_20h11.43.144,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,99.93004897,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,4.8923,0,4,4,4,1,"If the statement is true, press the “F” key on your keyboard with your left pointer finger; if the statement is false, press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",5065,2022-04-06_20h11.43.144,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,99.93004897,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,5065,2022-04-06_20h11.43.144,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,99.93004897,j,1,1.069,space,1.2935,0,0,0,5,1,A truck is an animal,j,,,,,,,,,,,,,,,,
,,,,,,,,5065,2022-04-06_20h11.43.144,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,99.93004897,j,1,1.2886,space,1.7958,0,1,1,9,1,Humans cannot eat food,j,,,,,,,,,,,,,,,,
,,,,,,,,5065,2022-04-06_20h11.43.144,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,99.93004897,f,1,1.0865,space,0.6811,0,2,2,0,1,A circle is a shape,f,,,,,,,,,,,,,,,,
,,,,,,,,5065,2022-04-06_20h11.43.144,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,99.93004897,j,1,1.1162,space,0.5404,0,3,3,8,1,Mississippi is a country,j,,,,,,,,,,,,,,,,
,,,,,,,,5065,2022-04-06_20h11.43.144,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,99.93004897,f,1,0.9642,space,0.5177,0,4,4,2,1,Magenta is a color,f,,,,,,,,,,,,,,,,
,,,,,,,,5065,2022-04-06_20h11.43.144,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,99.93004897,j,1,1.1769,space,0.4624,0,5,5,7,1,The Earth is a star,j,,,,,,,,,,,,,,,,
,,,,,,,,5065,2022-04-06_20h11.43.144,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,99.93004897,f,1,1.0289,space,0.4437,0,6,6,1,1,Dinosaurs are extinct,f,,,,,,,,,,,,,,,,
,,,,,,,,5065,2022-04-06_20h11.43.144,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,99.93004897,f,1,0.8974,space,0.3654,0,7,7,3,1,A clock is used to tell time,f,,,,,,,,,,,,,,,,
,,,,,,,,5065,2022-04-06_20h11.43.144,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,99.93004897,f,1,1.677,space,0.9507,0,8,8,4,1,Humans cannot breathe water,f,,,,,,,,,,,,,,,,
,,,,,,,,5065,2022-04-06_20h11.43.144,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,99.93004897,j,1,1.3421,space,0.6345,0,9,9,6,1,Jupiter is the planet we live on,j,,,,,,,,,,,,,,,,
,,,,,,,,5065,2022-04-06_20h11.43.144,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,99.93004897,,,,space,0.8633,,,,,,,,space,0.4929,j,1,1.3225,,0,0,0,3,1,A minute is endless,j,,,
,,,,,,,,5065,2022-04-06_20h11.43.144,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,99.93004897,,,,space,0.4052,,,,,,,,,,j,1,0.7222,,0,1,1,123,1,Mississippi is a country,j,,,
,,,,,,,,5065,2022-04-06_20h11.43.144,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,99.93004897,,,,space,0.3803,,,,,,,,,,j,0,1.0369,,0,2,2,8,1,An inch is finite,f,,,
,,,,,,,,5065,2022-04-06_20h11.43.144,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,99.93004897,,,,space,0.368,,,,,,,,,,j,1,1.0827,,0,3,3,127,1,A zebra is used to write,j,,,
,,,,,,,,5065,2022-04-06_20h11.43.144,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,99.93004897,,,,space,0.5951,,,,,,,,,,j,1,1.2765,,0,4,4,122,1,The Earth is a star,j,,,
,,,,,,,,5065,2022-04-06_20h11.43.144,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,99.93004897,,,,space,0.3347,,,,,,,,,,j,1,0.9217,,0,5,5,61,1,Sailboats reproduce,j,,,
,,,,,,,,5065,2022-04-06_20h11.43.144,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,99.93004897,,,,space,0.293,,,,,,,,,,j,1,1.0758,,0,6,6,43,1,The number five is endless,j,,,
,,,,,,,,5065,2022-04-06_20h11.43.144,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,99.93004897,,,,space,0.311,,,,,,,,,,j,1,1.3401,,0,7,7,112,1,Dinosaurs are not extinct,j,,,
,,,,,,,,5065,2022-04-06_20h11.43.144,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,99.93004897,,,,space,0.3543,,,,,,,,,,f,1,1.2737,,0,8,8,40,1,The number five is finite,f,,,
,,,,,,,,5065,2022-04-06_20h11.43.144,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,99.93004897,,,,space,0.4902,,,,,,,,,,f,1,1.6226,,0,9,9,74,1,Foam is composed of matter,f,,,
,,,,,,,,5065,2022-04-06_20h11.43.144,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,99.93004897,,,,space,0.3778,,,,,,,,,,j,1,0.8134,,0,10,10,1,1,A minute is infinite,j,,,
,,,,,,,,5065,2022-04-06_20h11.43.144,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,99.93004897,,,,space,0.3296,,,,,,,,,,j,1,0.8389,,0,11,11,115,1,Yellow is an animal,j,,,
,,,,,,,,5065,2022-04-06_20h11.43.144,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,99.93004897,,,,space,0.3347,,,,,,,,,,j,0,1.3023,,0,12,12,70,1,Grass needs nutrients,f,,,
,,,,,,,,5065,2022-04-06_20h11.43.144,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,99.93004897,,,,space,0.2903,,,,,,,,,,j,0,1.469,,0,13,13,73,1,Bubbles can be put in a container,f,,,
,,,,,,,,5065,2022-04-06_20h11.43.144,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,99.93004897,,,,space,0.2943,,,,,,,,,,f,1,0.8672,,0,14,14,96,1,Fish can swim in the ocean,f,,,
,,,,,,,,5065,2022-04-06_20h11.43.144,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,99.93004897,,,,space,0.3229,,,,,,,,,,f,1,0.9379,,0,15,15,92,1,Dinosaurs are extinct,f,,,
,,,,,,,,5065,2022-04-06_20h11.43.144,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,99.93004897,,,,space,0.2881,,,,,,,,,,j,1,1.0128,,0,16,16,82,1,Stones reproduce,j,,,
