3.0849 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
16.1237 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([1., 1., 1.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x13de29e10>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x13c773b38>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1440,  900]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
16.1242 	EXP 	window1: mouseVisible = True
16.1243 	EXP 	window1: recordFrameIntervals = False
16.2862 	EXP 	window1: recordFrameIntervals = True
16.4694 	EXP 	window1: recordFrameIntervals = False
17.4490 	EXP 	window1: mouseVisible = True
17.4911 	EXP 	Created Instr1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='Instr1', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
17.5187 	EXP 	Created fixcross1 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([-1., -1., -1.]), fillColorSpace='rgb', fillRGB=array([-1., -1., -1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixcross1', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
17.5202 	EXP 	Created PracticeText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='PracticeText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
17.5747 	EXP 	Sound scaretone set volume 1.000
17.6978 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
17.7250 	EXP 	Created fixcross = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([-1., -1., -1.]), fillColorSpace='rgb', fillRGB=array([-1., -1., -1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixcross', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
17.7268 	EXP 	Created Fasttext = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Fasttext', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
17.7415 	EXP 	Sound Timer set volume 1.000
17.7810 	EXP 	Created EndStudyText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='EndStudyText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
17.7964 	EXP 	window1: mouseVisible = False
17.8155 	EXP 	Imported SpeededInstructionsSheet.xlsx as conditions, 5 conditions, 1 params
17.8196 	EXP 	Created sequence: sequential, trialTypes=5, nReps=1, seed=None
17.8203 	EXP 	New trial (rep=0, index=0): {'FastInstructions': 'You will be shown a total of 80 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false as quickly as possible without sacrificing accuracy. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 80 statements.  Press F to Continue'}
17.8863 	EXP 	Instr1: text = 'You will be shown a total of 80 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false as quickly as possible without sacrificing accuracy. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 80 statements.  Press F to Continue'
17.8863 	EXP 	Instr1: autoDraw = True
19.4454 	DATA 	Keypress: f
21.2228 	EXP 	New trial (rep=0, index=1): {'FastInstructions': 'Each statement will appear on your screen for 5 seconds and you will have those 5 seconds to decide if it is true or false before the next statement appears. There will be a beep to inform you that you have 2 seconds remaining. If you do not respond, that answer will be considered incorrect and the task will move on to the next statement. Press F to continue'}
21.2636 	DATA 	Keypress: f
21.2710 	EXP 	Instr1: autoDraw = False
21.2710 	EXP 	Instr1: text = 'Each statement will appear on your screen for 5 seconds and you will have those 5 seconds to decide if it is true or false before the next statement appears. There will be a beep to inform you that you have 2 seconds remaining. If you do not respond, that answer will be considered incorrect and the task will move on to the next statement. Press F to continue'
21.2710 	EXP 	Instr1: autoDraw = True
23.4383 	EXP 	New trial (rep=0, index=2): {'FastInstructions': 'If the statement is true, you will press the “F” key on your keyboard with your left pointer finger; if the statement is false, you will press the “J” key on your keyboard with your right pointer finger. Press F to continue'}
23.4604 	DATA 	Keypress: f
23.4706 	EXP 	Instr1: autoDraw = False
23.4706 	EXP 	Instr1: text = 'If the statement is true, you will press the “F” key on your keyboard with your left pointer finger; if the statement is false, you will press the “J” key on your keyboard with your right pointer finger. Press F to continue'
23.4706 	EXP 	Instr1: autoDraw = True
25.2900 	DATA 	Keypress: f
25.9910 	DATA 	Keypress: f
26.0053 	EXP 	New trial (rep=0, index=3): {'FastInstructions': "Prior to completing the study, you will complete 10 practice trials to familiarize yourself with the task. Your performance on these trials will determine your participation in the following study. Press 'F' to continue."}
26.0368 	EXP 	Instr1: autoDraw = False
26.0368 	EXP 	Instr1: text = "Prior to completing the study, you will complete 10 practice trials to familiarize yourself with the task. Your performance on these trials will determine your participation in the following study. Press 'F' to continue."
26.0368 	EXP 	Instr1: autoDraw = True
27.9743 	DATA 	Keypress: f
28.5386 	EXP 	New trial (rep=0, index=4): {'FastInstructions': 'If the statement is true, press the “F” key on your keyboard with your left pointer finger; if the statement is false, press the “J” key on your keyboard with your right pointer finger. Press F to continue'}
28.5553 	DATA 	Keypress: f
28.5706 	EXP 	Instr1: autoDraw = False
28.5706 	EXP 	Instr1: text = 'If the statement is true, press the “F” key on your keyboard with your left pointer finger; if the statement is false, press the “J” key on your keyboard with your right pointer finger. Press F to continue'
28.5706 	EXP 	Instr1: autoDraw = True
30.4914 	DATA 	Keypress: f
30.9388 	EXP 	Imported InfinityThesisPracticeFast.xlsx as conditions, 10 conditions, 2 params
30.9426 	EXP 	Created sequence: random, trialTypes=10, nReps=1, seed=None
30.9431 	EXP 	New trial (rep=0, index=0): {'practicetext': 'The Earth is a star', 'practicecorrect': 'j'}
30.9607 	DATA 	Keypress: f
30.9707 	EXP 	Instr1: autoDraw = False
30.9707 	EXP 	PracticeText: text = 'The Earth is a star'
30.9707 	EXP 	fixcross1: autoDraw = True
31.4212 	EXP 	fixcross1: autoDraw = False
31.4547 	EXP 	PracticeText: autoDraw = True
33.0398 	EXP 	New trial (rep=0, index=1): {'practicetext': 'A clock is used to tell time', 'practicecorrect': 'f'}
33.0518 	DATA 	Keypress: j
33.0713 	EXP 	fixcross1: autoDraw = False
33.0713 	EXP 	PracticeText: autoDraw = False
33.0713 	EXP 	PracticeText: text = 'A clock is used to tell time'
33.0713 	EXP 	fixcross1: autoDraw = True
33.5208 	EXP 	fixcross1: autoDraw = False
33.5538 	EXP 	PracticeText: autoDraw = True
34.5230 	EXP 	New trial (rep=0, index=2): {'practicetext': 'Magenta is a color', 'practicecorrect': 'f'}
34.5348 	DATA 	Keypress: f
34.5545 	EXP 	fixcross1: autoDraw = False
34.5545 	EXP 	PracticeText: autoDraw = False
