INSTRESP.keys,INSTRESP.rt,Instrloop.thisRepN,Instrloop.thisTrialN,Instrloop.thisN,Instrloop.thisIndex,Instrloop.ran,FastInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,Advance_Resp.keys,Advance_Resp.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.corr,key_resp.rt,encouragekey.keys,FastLoop.thisRepN,FastLoop.thisTrialN,FastLoop.thisN,FastLoop.thisIndex,FastLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys,endstudykey.rt
space,14.442,0,0,0,0,1,"You will be shown a total of 80 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false as quickly as possible without sacrificing accuracy. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 80 statements.  Press SPACE to Continue",8956,2022-04-06_18h24.32.622,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.79073244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,10.4854,0,1,1,1,1,"Each statement will appear on your screen for up to 4 seconds and you will have those 4 seconds to decide if it is true or false before the next statement appears. There will be a beep to inform you that you have 2.5 seconds remaining. Please make sure the sound on your computer is turned on. If you do not respond, that answer will be considered incorrect and the task will move on to the next statement. Press SPACE to continue",8956,2022-04-06_18h24.32.622,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.79073244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,14.1304,0,2,2,2,1,"If the statement is true, you will press the “F” key on your keyboard with your left pointer finger; if the statement is false, you will press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",8956,2022-04-06_18h24.32.622,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.79073244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,3.2231,0,3,3,3,1,"Prior to completing the study, you will complete 10 practice trials to familiarize yourself with the task. Your performance on these trials will determine your participation in the following study. Press SPACE to continue.",8956,2022-04-06_18h24.32.622,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.79073244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,6.3452,0,4,4,4,1,"If the statement is true, press the “F” key on your keyboard with your left pointer finger; if the statement is false, press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",8956,2022-04-06_18h24.32.622,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.79073244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8956,2022-04-06_18h24.32.622,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.79073244,f,0,0.6899,space,1.0493,0,0,0,8,1,Mississippi is a country,j,,,,,,,,,,,,,,,,
,,,,,,,,8956,2022-04-06_18h24.32.622,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.79073244,j,1,1.3028,space,1.755,0,1,1,6,1,Jupiter is the planet we live on,j,,,,,,,,,,,,,,,,
,,,,,,,,8956,2022-04-06_18h24.32.622,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.79073244,f,1,0.828,space,0.8369,0,2,2,0,1,A circle is a shape,f,,,,,,,,,,,,,,,,
,,,,,,,,8956,2022-04-06_18h24.32.622,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.79073244,f,1,0.9557,space,0.5063,0,3,3,1,1,Dinosaurs are extinct,f,,,,,,,,,,,,,,,,
,,,,,,,,8956,2022-04-06_18h24.32.622,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.79073244,f,1,0.8158,space,0.6178,0,4,4,2,1,Magenta is a color,f,,,,,,,,,,,,,,,,
,,,,,,,,8956,2022-04-06_18h24.32.622,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.79073244,j,1,1.1085,space,0.766,0,5,5,9,1,Humans cannot eat food,j,,,,,,,,,,,,,,,,
,,,,,,,,8956,2022-04-06_18h24.32.622,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.79073244,j,1,0.9924,space,0.5872,0,6,6,5,1,A truck is an animal,j,,,,,,,,,,,,,,,,
,,,,,,,,8956,2022-04-06_18h24.32.622,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.79073244,j,1,1.3852,space,0.4532,0,7,7,7,1,The Earth is a star,j,,,,,,,,,,,,,,,,
,,,,,,,,8956,2022-04-06_18h24.32.622,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.79073244,j,0,1.1835,space,1.5076,0,8,8,4,1,Humans cannot breathe water,f,,,,,,,,,,,,,,,,
,,,,,,,,8956,2022-04-06_18h24.32.622,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.79073244,f,1,1.9156,space,0.4533,0,9,9,3,1,A clock is used to tell time,f,,,,,,,,,,,,,,,,
,,,,,,,,8956,2022-04-06_18h24.32.622,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.79073244,,,,space,0.67,,,,,,,,space,2.1854,f,1,1.4658,,0,0,0,57,1,Rocks have a molecular structure,f,,,
,,,,,,,,8956,2022-04-06_18h24.32.622,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.79073244,,,,space,0.5828,,,,,,,,,,f,1,1.4844,,0,1,1,90,1,A triangle is not an animal,f,,,
,,,,,,,,8956,2022-04-06_18h24.32.622,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.79073244,,,,space,0.6742,,,,,,,,,,j,1,3.157,,0,2,2,14,1,An inch cannot always be further divided,j,,,
,,,,,,,,8956,2022-04-06_18h24.32.622,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.79073244,,,,space,0.3894,,,,,,,,,,f,1,1.4719,,0,3,3,68,1,Algae is alive,f,,,
,,,,,,,,8956,2022-04-06_18h24.32.622,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.79073244,,,,space,0.4246,,,,,,,,,,f,1,1.1685,,0,4,4,96,1,Fish can swim in the ocean,f,,,
,,,,,,,,8956,2022-04-06_18h24.32.622,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.79073244,,,,space,0.4394,,,,,,,,,,j,1,1.658,,0,5,5,125,1,There are ninty states in the United States,j,,,
,,,,,,,,8956,2022-04-06_18h24.32.622,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.79073244,,,,space,0.4347,,,,,,,,,,j,1,1.889,,0,6,6,108,1,This sentence is written in Spanish,j,,,
,,,,,,,,8956,2022-04-06_18h24.32.622,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.79073244,,,,space,0.3914,,,,,,,,,,f,1,1.3757,,0,7,7,70,1,Grass needs nutrients,f,,,
,,,,,,,,8956,2022-04-06_18h24.32.622,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.79073244,,,,space,0.4257,,,,,,,,,,j,1,1.193,,0,8,8,62,1,Helicopters reproduce,j,,,
,,,,,,,,8956,2022-04-06_18h24.32.622,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.79073244,,,,space,0.46,,,,,,,,,,j,1,1.6105,,0,9,9,110,1,A triangle is an animal,j,,,
,,,,,,,,8956,2022-04-06_18h24.32.622,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.79073244,,,,space,0.3075,,,,,,,,,,j,1,1.136,,0,10,10,119,1,A motorcycle is a person,j,,,
,,,,,,,,8956,2022-04-06_18h24.32.622,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.79073244,,,,space,0.1929,,,,,,,,,,j,1,1.584,,0,11,11,26,1,Space has an end,j,,,
,,,,,,,,8956,2022-04-06_18h24.32.622,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.79073244,,,,space,0.3439,,,,,,,,,,f,1,1.9993,,0,12,12,49,1,Pelicans are alive,f,,,
,,,,,,,,8956,2022-04-06_18h24.32.622,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.79073244,,,,space,0.4091,,,,,,,,,,j,1,1.239,,0,13,13,43,1,The number five is endless,j,,,
