INSTRESP.keys,INSTRESP.rt,Instrloop.thisRepN,Instrloop.thisTrialN,Instrloop.thisN,Instrloop.thisIndex,Instrloop.ran,FastInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,Advance_Resp.keys,Advance_Resp.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp.keys,key_resp.corr,key_resp.rt,encouragekey.keys,FastLoop.thisRepN,FastLoop.thisTrialN,FastLoop.thisN,FastLoop.thisIndex,FastLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys,endstudykey.rt
space,9.7044,0,0,0,0,1,"You will be shown a total of 80 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false as quickly as possible without sacrificing accuracy. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 80 statements.  Press SPACE to Continue",8811,2022-04-06_19h10.55.490,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89458553,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,1,1,1,"Each statement will appear on your screen for up to 4 seconds and you will have those 4 seconds to decide if it is true or false before the next statement appears. There will be a beep to inform you that you have 2.5 seconds remaining. Please make sure the sound on your computer is turned on. If you do not respond, that answer will be considered incorrect and the task will move on to the next statement. Press SPACE to continue",8811,2022-04-06_19h10.55.490,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89458553,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,16.9225,0,2,2,2,1,"If the statement is true, you will press the “F” key on your keyboard with your left pointer finger; if the statement is false, you will press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",8811,2022-04-06_19h10.55.490,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89458553,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,5.3208,0,3,3,3,1,"Prior to completing the study, you will complete 10 practice trials to familiarize yourself with the task. Your performance on these trials will determine your participation in the following study. Press SPACE to continue.",8811,2022-04-06_19h10.55.490,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89458553,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,1.2853,0,4,4,4,1,"If the statement is true, press the “F” key on your keyboard with your left pointer finger; if the statement is false, press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",8811,2022-04-06_19h10.55.490,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89458553,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8811,2022-04-06_19h10.55.490,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89458553,f,1,1.5725,space,1.3465,0,0,0,2,1,Magenta is a color,f,,,,,,,,,,,,,,,
,,,,,,,,8811,2022-04-06_19h10.55.490,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89458553,f,1,1.4676,space,0.924,0,1,1,3,1,A clock is used to tell time,f,,,,,,,,,,,,,,,
,,,,,,,,8811,2022-04-06_19h10.55.490,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89458553,f,1,1.5133,space,1.0017,0,2,2,0,1,A circle is a shape,f,,,,,,,,,,,,,,,
,,,,,,,,8811,2022-04-06_19h10.55.490,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89458553,f,1,2.7185,space,0.9363,0,3,3,4,1,Humans cannot breathe water,f,,,,,,,,,,,,,,,
,,,,,,,,8811,2022-04-06_19h10.55.490,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89458553,f,1,1.5738,space,1.0362,0,4,4,1,1,Dinosaurs are extinct,f,,,,,,,,,,,,,,,
,,,,,,,,8811,2022-04-06_19h10.55.490,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89458553,j,1,2.0293,space,1.0523,0,5,5,8,1,Mississippi is a country,j,,,,,,,,,,,,,,,
,,,,,,,,8811,2022-04-06_19h10.55.490,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89458553,j,1,1.8019,space,0.9455,0,6,6,5,1,A truck is an animal,j,,,,,,,,,,,,,,,
,,,,,,,,8811,2022-04-06_19h10.55.490,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89458553,j,1,1.9695,space,0.6349,0,7,7,6,1,Jupiter is the planet we live on,j,,,,,,,,,,,,,,,
,,,,,,,,8811,2022-04-06_19h10.55.490,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89458553,j,1,1.2528,space,0.8515,0,8,8,7,1,The Earth is a star,j,,,,,,,,,,,,,,,
,,,,,,,,8811,2022-04-06_19h10.55.490,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89458553,j,1,1.5849,space,0.7347,0,9,9,9,1,Humans cannot eat food,j,,,,,,,,,,,,,,,
,,,,,,,,8811,2022-04-06_19h10.55.490,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89458553,,,,space,2.5569,,,,,,,,,f,1,1.6677,,0,0,0,17,1,Time is infinite,f,,,
,,,,,,,,8811,2022-04-06_19h10.55.490,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89458553,,,,space,3.3205,,,,,,,,,j,0,2.1336,,0,1,1,7,1,A minute can always be further divided,f,,,
,,,,,,,,8811,2022-04-06_19h10.55.490,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89458553,,,,space,5.3799,,,,,,,,,j,1,1.9677,,0,2,2,86,1,Words have a molecular structure,j,,,
,,,,,,,,8811,2022-04-06_19h10.55.490,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89458553,,,,space,1.3352,,,,,,,,,j,1,1.6443,,0,3,3,9,1,An inch is infinite,j,,,
