INSTRESP.keys,INSTRESP.rt,Instrloop.thisRepN,Instrloop.thisTrialN,Instrloop.thisN,Instrloop.thisIndex,Instrloop.ran,FastInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,Advance_Resp.keys,Advance_Resp.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.corr,key_resp.rt,encouragekey.keys,FastLoop.thisRepN,FastLoop.thisTrialN,FastLoop.thisN,FastLoop.thisIndex,FastLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys,endstudykey.rt
space,11.6617,0,0,0,0,1,"You will be shown a total of 80 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false as quickly as possible without sacrificing accuracy. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 80 statements.  Press SPACE to Continue",6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,18.5513,0,1,1,1,1,"Each statement will appear on your screen for up to 4 seconds and you will have those 4 seconds to decide if it is true or false before the next statement appears. There will be a beep to inform you that you have 2.5 seconds remaining. Please make sure the sound on your computer is turned on. If you do not respond, that answer will be considered incorrect and the task will move on to the next statement. Press SPACE to continue",6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,14.5378,0,2,2,2,1,"If the statement is true, you will press the “F” key on your keyboard with your left pointer finger; if the statement is false, you will press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,5.2136,0,3,3,3,1,"Prior to completing the study, you will complete 10 practice trials to familiarize yourself with the task. Your performance on these trials will determine your participation in the following study. Press SPACE to continue.",6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,3.0697,0,4,4,4,1,"If the statement is true, press the “F” key on your keyboard with your left pointer finger; if the statement is false, press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,j,1,1.7216,space,1.8278,0,0,0,8,1,Mississippi is a country,j,,,,,,,,,,,,,,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,j,1,1.7318,space,1.8351,0,1,1,6,1,Jupiter is the planet we live on,j,,,,,,,,,,,,,,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,f,1,1.5052,space,1.3554,0,2,2,3,1,A clock is used to tell time,f,,,,,,,,,,,,,,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,f,1,1.1479,space,0.7322,0,3,3,2,1,Magenta is a color,f,,,,,,,,,,,,,,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,j,1,1.499,space,0.667,0,4,4,7,1,The Earth is a star,j,,,,,,,,,,,,,,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,j,1,1.5387,space,0.5218,0,5,5,5,1,A truck is an animal,j,,,,,,,,,,,,,,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,j,0,2.0373,space,1.6057,0,6,6,4,1,Humans cannot breathe water,f,,,,,,,,,,,,,,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,f,1,1.752,space,0.6691,0,7,7,0,1,A circle is a shape,f,,,,,,,,,,,,,,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,f,1,1.3449,space,0.7507,0,8,8,1,1,Dinosaurs are extinct,f,,,,,,,,,,,,,,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,j,1,1.6203,space,0.6469,0,9,9,9,1,Humans cannot eat food,j,,,,,,,,,,,,,,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,,,,space,0.7599,,,,,,,,space,4.3798,f,1,1.095,,0,0,0,100,1,A truck is a vehicle,f,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,,,,space,0.6925,,,,,,,,,,j,1,1.752,,0,1,1,66,1,Music has a molecular structure,j,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,,,,space,1.106,,,,,,,,,,f,1,1.9606,,0,2,2,77,1,Saliva has a molecular structure,f,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,,,,space,0.6999,,,,,,,,,,f,1,1.4115,,0,3,3,69,1,Bacteria are alive,f,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,,,,space,0.6892,,,,,,,,,,j,1,1.5421,,0,4,4,87,1,Dreams have a molecular structure,j,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,,,,space,0.5946,,,,,,,,,,f,1,1.2896,,0,5,5,70,1,Grass needs nutrients,f,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,,,,space,0.4816,,,,,,,,,,j,1,1.4014,,0,6,6,86,1,Words have a molecular structure,j,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,,,,space,0.6047,,,,,,,,,,j,1,1.6916,,0,7,7,28,1,Space cannot go on forever,j,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,,,,space,0.6723,,,,,,,,,,j,0,2.1267,,0,8,8,73,1,Bubbles can be put in a container,f,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,,,,space,0.5511,,,,,,,,,,j,1,1.5011,,0,9,9,16,1,Time is finite,j,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,,,,space,0.6078,,,,,,,,,,f,1,2.0486,,0,10,10,23,1,Time can always be further divided,f,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,,,,space,0.6271,,,,,,,,,,f,1,1.1097,,0,11,11,48,1,Crocodiles are alive,f,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,,,,space,0.5179,,,,,,,,,,j,1,1.4684,,0,12,12,81,1,Tables reproduce,j,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,,,,space,0.5021,,,,,,,,,,f,1,2.0773,,0,13,13,75,1,Frost is composed of matter,f,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,,,,space,0.5031,,,,,,,,,,j,1,2.1424,,0,14,14,24,1,Space is finite,j,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,,,,space,0.4629,,,,,,,,,,f,1,1.6628,,0,15,15,101,1,Jupiter is in our solar system,f,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,,,,space,0.6483,,,,,,,,,,f,1,1.4382,,0,16,16,88,1,This sentence is written in English,f,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,,,,space,0.4825,,,,,,,,,,f,1,1.3091,,0,17,17,96,1,Fish can swim in the ocean,f,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,,,,space,0.4557,,,,,,,,,,f,1,1.7159,,0,18,18,10,1,An inch has an end,f,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,,,,space,0.4397,,,,,,,,,,f,1,1.0471,,0,19,19,91,1,A circle is a shape,f,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,,,,space,0.3906,,,,,,,,,,j,1,2.5025,,0,20,20,6,1,A minute cannot always be further divided,j,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,,,,space,0.4837,,,,,,,,,,j,1,1.5674,,0,21,21,117,1,Dolphins cannot swim in the ocean,j,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,,,,space,0.4594,,,,,,,,,,f,1,1.6242,,0,22,22,42,1,The number five has an end,f,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,,,,space,0.4413,,,,,,,,,,j,1,1.0475,,0,23,23,61,1,Sailboats reproduce,j,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,,,,space,0.4205,,,,,,,,,,f,1,1.9959,,0,24,24,4,1,A minute cannot go on forever,f,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,,,,space,0.5298,,,,,,,,,,j,1,1.4806,,0,25,25,58,1,Clocks are alive,j,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,,,,space,0.4591,,,,,,,,,,j,1,1.5652,,0,26,26,1,1,A minute is infinite,j,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,,,,space,0.4393,,,,,,,,,,f,1,1.5844,,0,27,27,105,1,There are fifty states in the United States,f,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,,,,space,0.4707,,,,,,,,,,j,1,0.9879,,0,28,28,111,1,A circle is a flavor,j,,,
,,,,,,,,6962,2022-04-06_19h04.35.303,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,47.92485383,,,,space,0.4232,,,,,,,,,,f,1,1.0425,,0,29,29,107,1,A pencil is used to write,f,,,
